CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
19-06-2022,2,12000,925,2 out of 2,Bangalo,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12000,
06-07-2022,2,15000,1500,2 out of 4,Bangalo,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,15000,
21-06-2022,3,22500,1600,1 out of 3,Flat,Tarnaka,Hyderabad,Semi-Furnished,Family,3,Contact Owner,22500,
29-06-2022,3,32000,1300,2 out of 3,Flat,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors,3,Contact Agent,32000,
29-05-2022,2,10000,1200,Ground out of 3,Bangalo,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,10000,
14-06-2022,2,13000,133,1 out of 2,Bangalo,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,13000,
06-07-2022,2,7000,950,Ground out of 1,Bangalo,Rampally,Hyderabad,Unfurnished,Family,2,Contact Owner,7000,
12-05-2022,3,12000,1200,3 out of 4,Bangalo,Santosh Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,12000,
12-05-2022,2,7500,950,1 out of 2,Bangalo,Kothapet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,7500,
06-07-2022,2,15000,1095,4 out of 5,Bangalo,"Gundlapochampally, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
06-07-2022,1,8000,400,3 out of 4,Bangalo,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,8000,
17-06-2022,3,25000,2210,4 out of 5,Bangalo,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Family,3,Contact Owner,25000,
11-06-2022,3,26000,1450,4 out of 5,Bangalo,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,26000,
12-05-2022,3,15000,192,2 out of 4,Bangalo,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,15000,
06-07-2022,1,3000,80,Ground out of 2,Bangalo,Rhoda Mistri Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,3000,
25-05-2022,2,12500,1315,Ground out of 2,Bangalo,Aminpur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12500,
06-07-2022,3,42000,1600,2 out of 5,Flat,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,42000,
07-05-2022,2,20000,1450,2 out of 6,Bangalo,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
06-07-2022,3,40000,1900,2 out of 5,Flat,Film Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,40000,
06-07-2022,3,45000,2600,2 out of 5,Flat,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,45000,
12-05-2022,1,8500,450,Ground out of 1,Bangalo,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,8500,
01-06-2022,2,15000,1000,4 out of 5,Bangalo,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
20-05-2022,2,9000,100,2 out of 3,Bangalo,Chanchalguda,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,9000,
12-05-2022,2,14000,1100,Ground out of 3,Bangalo,"Old Malakpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,14000,
25-05-2022,2,11000,1200,2 out of 2,Bangalo,"Troop Bazaar, Koti",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,11000,
16-05-2022,2,10000,1400,2 out of 4,Bangalo,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
02-06-2022,3,55000,2000,Ground out of 12,Flat,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent,55000,
02-07-2022,2,10000,1070,2 out of 5,Flat,HMT Swarnapuri Colony,Hyderabad,Unfurnished,Family,2,Contact Owner,10000,
16-05-2022,2,25000,1450,3 out of 3,Flat,Camelot Layout,Hyderabad,Unfurnished,Family,2,Contact Owner,25000,
16-05-2022,2,27000,1230,1 out of 6,Bangalo,Puppalaguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,27000,
22-06-2022,2,12000,1000,Ground out of 2,Bangalo,LIG Colony,Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner,12000,
25-05-2022,2,16000,1200,1 out of 2,Bangalo,Chintalakunta,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,16000,
12-05-2022,2,8000,150,Ground out of 1,Bangalo,Osman Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,8000,
22-06-2022,2,14000,850,4 out of 6,Bangalo,Serilingampally,Hyderabad,Semi-Furnished,Family,2,Contact Owner,14000,
10-06-2022,2,10000,1300,Ground out of 1,Bangalo,Nagaram,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
10-07-2022,4,150000,4761,14 out of 18,Bangalo,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Family,5,Contact Agent,150000,
22-06-2022,2,16000,1250,1 out of 5,Bangalo,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,16000,
25-05-2022,1,6000,100,2 out of 3,Bangalo,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,6000,
24-06-2022,3,26000,1550,4 out of 5,Flat,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,26000,
03-07-2022,2,13000,1300,2 out of 2,Flat,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,13000,
13-06-2022,3,28000,1600,5 out of 20,Flat,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,28000,
22-06-2022,2,8500,1200,Ground out of 2,Bangalo,Medipally,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,8500,
22-06-2022,2,12500,1200,2 out of 5,Bangalo,Kompally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12500,
22-06-2022,3,25000,1970,5 out of 9,Bangalo,Kompally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,25000,
28-06-2022,2,10000,650,4 out of 4,Flat,Namalagundu,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,10000,
19-06-2022,2,12000,1000,4 out of 5,Bangalo,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,12000,
28-06-2022,3,15000,1500,1 out of 1,Bangalo,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,15000,
02-05-2022,2,6000,1250,Ground out of 1,Bangalo,"Ambedkar Nagar-Boduppal, Secunderabad",Hyderabad,Unfurnished,Family,2,Contact Owner,6000,
06-07-2022,3,30000,1940,1 out of 5,Flat,"Hyder Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner,30000,
27-06-2022,2,18000,700,7 out of 8,Flat,Rajendra Mandal,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,18000,
02-06-2022,2,8500,700,2 out of 3,Bangalo,Budwel,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,8500,
25-05-2022,2,7500,100,1 out of 3,Bangalo,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,7500,
20-05-2022,1,12000,300,2 out of 3,Bangalo,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,12000,
18-06-2022,2,15000,980,3 out of 5,Bangalo,Langar Houz,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
06-05-2022,2,15500,800,2 out of 2,Bangalo,Prakash Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15500,
25-05-2022,3,20000,1250,2 out of 6,Bangalo,Qutub Shahi Tombs,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,20000,
06-07-2022,2,11000,1000,Ground out of 1,Flat,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2,Contact Owner,11000,
14-06-2022,2,15000,1000,Ground out of 4,Bangalo,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,15000,
23-06-2022,3,17000,1800,Ground out of 1,Flat,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,17000,
06-06-2022,3,20000,2000,1 out of 3,Flat,Srisailam Highway,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,20000,
08-07-2022,3,20000,1500,1 out of 6,Bangalo,Peeramcheru,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,20000,
08-07-2022,2,12000,1050,3 out of 4,Bangalo,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,12000,
18-06-2022,2,25000,1100,1 out of 7,Bangalo,"Upparpally, Hyderabad Expressway",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,25000,
08-07-2022,2,11500,1000,2 out of 3,Flat,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,11500,
27-05-2022,2,6500,700,2 out of 3,Bangalo,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,6500,
21-05-2022,1,10000,750,1 out of 2,Bangalo,"Mallampet, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
29-06-2022,1,6000,450,2 out of 6,Bangalo,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,6000,
20-05-2022,3,14000,1000,1 out of 2,Bangalo,"Malakpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,14000,
06-07-2022,3,34000,1500,2 out of 14,Flat,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent,34000,
15-05-2022,2,15000,1550,Ground out of 13,Bangalo,"LB Nagar, NH 9",Hyderabad,Furnished,Family,2,Contact Owner,15000,
07-05-2022,2,20000,1450,2 out of 3,Bangalo,"LB Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
05-07-2022,2,9500,650,3 out of 5,Flat,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,9500,
23-05-2022,2,10000,650,3 out of 5,Flat,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
06-06-2022,3,30000,1500,5 out of 5,Flat,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,30000,
14-06-2022,2,13000,900,2 out of 3,Bangalo,Puppalaguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,13000,
06-07-2022,3,45000,1645,8 out of 19,Flat,"Kokapet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,45000,
06-05-2022,2,8000,600,4 out of 7,Bangalo,"Alijapur, Qutub Shahi Tombs",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,8000,
08-07-2022,2,25000,1250,Ground out of 6,Bangalo,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,25000,
01-07-2022,2,12000,1300,1 out of 2,Flat,Sai Nagar-Uppal,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,12000,
23-05-2022,2,19000,1000,1 out of 3,Flat,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner,19000,
08-07-2022,3,22000,1500,4 out of 6,Bangalo,"Indra Nagar, Moti Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,22000,
08-07-2022,2,15000,1150,4 out of 5,Bangalo,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
14-06-2022,2,15000,110,2 out of 3,Bangalo,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
04-07-2022,2,10000,103,Ground out of 1,Bangalo,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
25-06-2022,2,10000,1050,4 out of 5,Flat,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,10000,
14-06-2022,2,7000,60,1 out of 6,Bangalo,"Model Town Colony, Nawab Saheb Kunta",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,7000,
21-05-2022,2,15000,1170,2 out of 4,Bangalo,"Sitaphalmandi, Padmarao Nagar",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,15000,
20-06-2022,2,9500,167,Ground out of 1,Bangalo,"Hari Hara Puram, B N Reddy Nagar",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,9500,
25-05-2022,1,6500,500,2 out of 2,Bangalo,in Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,6500,
07-05-2022,1,10000,600,Ground out of 4,Bangalo,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
22-06-2022,1,8000,600,1 out of 4,Bangalo,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,8000,
12-05-2022,1,3300,200,Ground out of 2,Bangalo,Moula Ali,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,3300,
10-06-2022,2,12000,600,1 out of 2,Bangalo,"Upparpally, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,12000,
18-06-2022,2,20000,900,2 out of 4,Bangalo,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
08-07-2022,2,12000,800,Ground out of 6,Bangalo,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,12000,
31-05-2022,3,20000,1000,2 out of 4,Flat,Opposite andhra mahila sabha,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
14-06-2022,3,70000,3200,11 out of 15,Flat,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,Family,3,Contact Agent,70000,
05-05-2022,2,10000,1400,Ground out of 1,Bangalo,Bheeram guda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,10000,
06-05-2022,1,8500,550,Ground out of 2,Bangalo,"Kukatpally, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,8500,
08-06-2022,1,8000,540,4 out of 4,Flat,"Sanath Nagar, NH 9",Hyderabad,Unfurnished,Family,1,Contact Owner,8000,
14-06-2022,1,8000,400,Ground out of 3,Bangalo,Nagole,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,8000,
19-05-2022,2,13000,1225,2 out of 4,Bangalo,"Sun City, Bandlaguda, Chevella Road",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,13000,
29-06-2022,3,15500,1430,1 out of 1,Flat,Dr A.S. Rao Nagar,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,15500,
08-07-2022,2,30000,1200,2 out of 25,Bangalo,Nanakaramguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,30000,
18-06-2022,2,10000,1197,Ground out of 2,Bangalo,Dammaiguda,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
06-07-2022,2,18000,1150,2 out of 5,Flat,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent,18000,
06-05-2022,1,12000,500,4 out of 5,Bangalo,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,12000,
25-05-2022,2,9000,1200,Ground out of 2,Flat,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,9000,
10-06-2022,1,6000,500,2 out of 4,Bangalo,Gajularamaram,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,6000,
29-05-2022,3,32000,1600,3 out of 6,Bangalo,Raj Bhawan Road,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,32000,
06-07-2022,2,36000,1100,1 out of 5,Bangalo,Madhapur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,36000,
02-07-2022,2,17000,1220,1 out of 6,Bangalo,Masab Tank,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,17000,
02-06-2022,3,20000,1500,2 out of 5,Bangalo,"Habsiguda, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,20000,
18-06-2022,1,9000,500,4 out of 4,Bangalo,KPHB Road,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,9000,
24-06-2022,2,9500,850,2 out of 3,Bangalo,Dellapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,9500,
20-05-2022,2,7000,1000,2 out of 3,Bangalo,"B N Reddy Nagar, Nagarjuna Sagar Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,7000,
18-05-2022,3,17000,100,1 out of 1,Flat,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,17000,
14-06-2022,2,19500,1140,Ground out of 5,Bangalo,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,19500,
25-05-2022,2,25000,1100,2 out of 3,Bangalo,Masab Tank,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,25000,
06-06-2022,3,14000,1400,3 out of 4,Bangalo,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,14000,
06-07-2022,2,16000,1350,3 out of 5,Bangalo,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,16000,
08-06-2022,2,15000,180,Ground out of 2,Flat,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,15000,
16-05-2022,2,13000,1250,2 out of 6,Bangalo,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,13000,
14-06-2022,2,12000,1300,2 out of 5,Bangalo,Peeramcheru,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,12000,
09-07-2022,2,12000,840,2 out of 4,Bangalo,Old Nallakunta,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,12000,
03-05-2022,2,7500,1200,1 out of 3,Bangalo,Dammaiguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,7500,
20-05-2022,2,13000,700,3 out of 4,Bangalo,"Habsiguda, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,13000,
29-05-2022,4,52000,2700,11 out of 13,Bangalo,Gachibowli,Hyderabad,Furnished,Bachelors/Family,4,Contact Owner,52000,
10-07-2022,2,22000,1100,1 out of 12,Flat,"Miyapur, NH 9",Hyderabad,Furnished,Family,2,Contact Agent,22000,
28-04-2022,2,18000,1000,Ground out of 2,Flat,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,18000,
06-06-2022,2,7000,1000,1 out of 2,Bangalo,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,7000,
08-06-2022,3,16500,1600,2 out of 5,Bangalo,Attapur,Hyderabad,Semi-Furnished,Family,3,Contact Owner,16500,
24-05-2022,3,13000,1550,1 out of 5,Flat,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors,3,Contact Owner,13000,
25-06-2022,1,6000,600,Ground out of 4,Bangalo,Amberpet,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,6000,
06-07-2022,1,6000,500,1 out of 2,Bangalo,RTC Cross Road,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,6000,
10-07-2022,2,21000,1100,4 out of 5,Flat,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,21000,
07-05-2022,3,10000,1000,2 out of 2,Flat,"Manikonda, Outer Ring Road",Hyderabad,Furnished,Family,2,Contact Owner,10000,
09-05-2022,2,12000,1000,2 out of 2,Bangalo,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12000,
02-07-2022,3,30000,1800,5 out of 5,Flat,"Anand Nagar-Khairatabad, NH 7",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,30000,
10-07-2022,2,15000,1300,3 out of 5,Flat,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,15000,
12-05-2022,2,10000,1100,Ground out of 2,Bangalo,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,10000,
12-05-2022,2,9000,950,2 out of 3,Bangalo,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,9000,
01-07-2022,2,10000,1000,2 out of 3,Flat,Rock Town Colony,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,10000,
20-05-2022,2,8000,1200,1 out of 3,Bangalo,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,8000,
18-06-2022,6,60000,2800,Ground out of 3,Bangalo,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,7,Contact Owner,60000,
29-06-2022,2,8000,550,2 out of 4,Bangalo,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,8000,
10-06-2022,2,8500,1000,2 out of 16,Flat,Medipally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,8500,
12-05-2022,2,7500,800,2 out of 4,Bangalo,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,7500,
18-06-2022,2,5000,600,Ground out of 2,Bangalo,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,5000,
02-07-2022,3,30000,1800,5 out of 5,Flat,"Anand Nagar-Khairatabad, NH 7",Hyderabad,Unfurnished,Family,3,Contact Owner,30000,
01-05-2022,1,7500,500,1 out of 3,Bangalo,"Champapet, Koti",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,7500,
12-06-2022,2,12000,1000,2 out of 4,Bangalo,Ram nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,12000,
10-06-2022,2,15500,1100,3 out of 4,Bangalo,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15500,
29-04-2022,3,26000,1450,4 out of 7,Bangalo,"Lingampally-Serilingampally, NH 2 2",Hyderabad,Semi-Furnished,Family,2,Contact Owner,26000,
26-05-2022,1,8000,550,2 out of 3,Bangalo,"Rasoolpura, Mahatma Gandhi Road",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,8000,
30-06-2022,2,12000,933,2 out of 5,Bangalo,Kompally,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,12000,
02-07-2022,3,15000,1100,1 out of 10,Flat,Prashanth Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
18-06-2022,2,10000,1030,3 out of 6,Bangalo,Dr A.S. Rao Nagar,Hyderabad,Semi-Furnished,Family,2,Contact Owner,10000,
28-05-2022,3,20000,1150,2 out of 4,Flat,"Pragathi Nagar, Moosapet",Hyderabad,Semi-Furnished,Family,3,Contact Owner,20000,
10-06-2022,2,12500,850,Ground out of 5,Flat,Prem nagar-Erragadda,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,12500,
02-06-2022,2,18000,1000,2 out of 3,Bangalo,Kondapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,18000,
21-06-2022,3,21000,1400,3 out of 4,Flat,"LB Nagar, NH 9",Hyderabad,Semi-Furnished,Family,3,Contact Owner,21000,
10-07-2022,3,95000,2700,23 out of 30,Flat,Gachibowli,Hyderabad,Furnished,Bachelors,3,Contact Agent,95000,
19-05-2022,3,26000,1700,7 out of 14,Flat,"Hafeezpet, NH 9",Hyderabad,Semi-Furnished,Family,3,Contact Owner,26000,
02-06-2022,3,53000,1742,25 out of 35,Bangalo,Gachibowli,Hyderabad,Semi-Furnished,Family,2,Contact Agent,53000,
14-06-2022,2,13000,1000,3 out of 4,Bangalo,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,13000,
29-06-2022,2,12000,1440,1 out of 3,Bangalo,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12000,
06-07-2022,3,28000,1600,1 out of 6,Bangalo,Chanda Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,28000,
06-07-2022,3,57000,1838,4 out of 30,Bangalo,Gachibowli,Hyderabad,Unfurnished,Bachelors,3,Contact Agent,57000,
24-05-2022,2,10000,1200,2 out of 2,Bangalo,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,10000,
06-05-2022,3,21467,200,1 out of 1,Bangalo,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,21467,
23-05-2022,1,32000,1050,2 out of 3,Flat,"Banjara Hills, NH 9",Hyderabad,Furnished,Bachelors,1,Contact Agent,32000,
07-07-2022,1,7000,400,4 out of 4,Flat,Humayun Nagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,7000,
06-07-2022,2,30000,1350,5 out of 14,Bangalo,Gachibowli,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent,30000,
17-05-2022,3,40000,1960,13 out of 25,Bangalo,"Nallagandla, Serilingampally",Hyderabad,Unfurnished,Bachelors,3,Contact Agent,40000,
08-06-2022,1,9000,800,1 out of 2,Bangalo,Nagole,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,9000,
02-07-2022,2,15000,1000,2 out of 5,Bangalo,Bachupally,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,15000,
29-06-2022,2,18000,1100,1 out of 4,Bangalo,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,18000,
29-05-2022,3,25000,1480,2 out of 3,Bangalo,Nizam Colony,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,25000,
22-06-2022,1,8500,700,Ground out of 3,Flat,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,8500,
13-06-2022,3,20000,1500,5 out of 6,Bangalo,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,20000,
25-06-2022,2,12000,1000,5 out of 6,Bangalo,Upperpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12000,
11-06-2022,2,12500,900,1 out of 3,Bangalo,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,12500,
02-07-2022,3,25000,1250,2 out of 8,Bangalo,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,25000,
